Source IP,Destination IP,Source Port,Destination Port,Protocol,Timestamp,SYN Flag Count,ACK Flag Count,Label
172.16.0.5,192.168.50.1,62333,1917,6,2018-12-01 13:30:30.769648,0,1,Syn
172.16.0.5,192.168.50.1,40352,40352,6,2018-12-01 13:30:30.769759,0,1,Syn
172.16.0.5,192.168.50.1,60669,27230,6,2018-12-01 13:30:30.769760,0,1,Syn
172.16.0.5,192.168.50.1,60670,27230,6,2018-12-01 13:30:30.769810,0,1,Syn
172.16.0.5,192.168.50.1,60671,40352,6,2018-12-01 13:30:30.769864,0,1,Syn
172.16.0.5,192.168.50.1,60672,20899,6,2018-12-01 13:30:30.770044,0,1,Syn
172.16.0.5,192.168.50.1,60673,9860,6,2018-12-01 13:30:30.770404,0,1,Syn
172.16.0.5,192.168.50.1,32805,32805,6,2018-12-01 13:30:30.770405,0,1,Syn
172.16.0.5,192.168.50.1,25600,25600,6,2018-12-01 13:30:30.770749,0,1,Syn
172.16.0.5,192.168.50.1,36305,36305,6,2018-12-01 13:30:30.771050,0,1,Syn
172.16.0.5,192.168.50.1,60674,16200,6,2018-12-01 13:30:30.771202,0,1,Syn
172.16.0.5,192.168.50.1,48515,48515,6,2018-12-01 13:30:30.771204,0,1,Syn
172.16.0.5,192.168.50.1,60675,38315,6,2018-12-01 13:30:30.771848,0,1,Syn
172.16.0.5,192.168.50.1,27603,27603,6,2018-12-01 13:30:30.771849,0,1,Syn
172.16.0.5,192.168.50.1,60676,30168,6,2018-12-01 13:30:30.771915,0,1,Syn
172.16.0.5,192.168.50.1,60677,45322,6,2018-12-01 13:30:30.772274,0,1,Syn
172.16.0.5,192.168.50.1,60678,4736,6,2018-12-01 13:30:30.772276,0,1,Syn
172.16.0.5,192.168.50.1,27534,27534,6,2018-12-01 13:30:30.772325,0,1,Syn
172.16.0.5,192.168.50.1,60679,62498,6,2018-12-01 13:30:30.772389,0,1,Syn
172.16.0.5,192.168.50.1,27363,27363,6,2018-12-01 13:30:30.772390,0,1,Syn
172.16.0.5,192.168.50.1,60680,10760,6,2018-12-01 13:30:30.772441,0,1,Syn
172.16.0.5,192.168.50.1,60681,63616,6,2018-12-01 13:30:30.772490,0,1,Syn
172.16.0.5,192.168.50.1,60682,61843,6,2018-12-01 13:30:30.772491,0,1,Syn
172.16.0.5,192.168.50.1,60683,43715,6,2018-12-01 13:30:30.772545,0,1,Syn
172.16.0.5,192.168.50.1,60684,27428,6,2018-12-01 13:30:30.772607,0,1,Syn
172.16.0.5,192.168.50.1,60685,55530,6,2018-12-01 13:30:30.772653,0,1,Syn
172.16.0.5,192.168.50.1,47913,47913,6,2018-12-01 13:30:30.772898,0,1,Syn
172.16.0.5,192.168.50.1,60686,21832,6,2018-12-01 13:30:30.772900,0,1,Syn
172.16.0.5,192.168.50.1,60687,63560,6,2018-12-01 13:30:30.772946,0,1,Syn
172.16.0.5,192.168.50.1,13984,13984,6,2018-12-01 13:30:30.773368,0,1,Syn
172.16.0.5,192.168.50.1,32930,32930,6,2018-12-01 13:30:30.773456,0,1,Syn
172.16.0.5,192.168.50.1,60688,32930,6,2018-12-01 13:30:30.773457,0,1,Syn
172.16.0.5,192.168.50.1,60689,53396,6,2018-12-01 13:30:30.773506,0,1,Syn
172.16.0.5,192.168.50.1,60690,25626,6,2018-12-01 13:30:30.773615,0,1,Syn
172.16.0.5,192.168.50.1,60691,65402,6,2018-12-01 13:30:30.773617,0,1,Syn
172.16.0.5,192.168.50.1,60692,65402,6,2018-12-01 13:30:30.773667,0,1,Syn
172.16.0.5,192.168.50.1,37725,37725,6,2018-12-01 13:30:30.773718,0,1,Syn
172.16.0.5,192.168.50.1,60693,62896,6,2018-12-01 13:30:30.773720,0,1,Syn
172.16.0.5,192.168.50.1,60694,62896,6,2018-12-01 13:30:30.773767,0,1,Syn
172.16.0.5,192.168.50.1,60695,62896,6,2018-12-01 13:30:30.773841,0,1,Syn
172.16.0.5,192.168.50.1,61380,61380,6,2018-12-01 13:30:30.774305,0,1,Syn
172.16.0.5,192.168.50.1,60696,61380,6,2018-12-01 13:30:30.774307,0,1,Syn
172.16.0.5,192.168.50.1,36082,36082,6,2018-12-01 13:30:30.774408,0,1,Syn
172.16.0.5,192.168.50.1,54572,54572,6,2018-12-01 13:30:30.774455,0,1,Syn
172.16.0.5,192.168.50.1,46569,46569,6,2018-12-01 13:30:30.774524,0,1,Syn
172.16.0.5,192.168.50.1,34997,34997,6,2018-12-01 13:30:30.774785,0,1,Syn
172.16.0.5,192.168.50.1,60697,27803,6,2018-12-01 13:30:30.774786,0,1,Syn
172.16.0.5,192.168.50.1,25110,25110,6,2018-12-01 13:30:30.775056,0,1,Syn
172.16.0.5,192.168.50.1,27255,27255,6,2018-12-01 13:30:30.775432,0,1,Syn
172.16.0.5,192.168.50.1,60698,3740,6,2018-12-01 13:30:30.775433,0,1,Syn
172.16.0.5,192.168.50.1,60699,3740,6,2018-12-01 13:30:30.775485,0,1,Syn
172.16.0.5,192.168.50.1,60700,51233,6,2018-12-01 13:30:30.775573,0,1,Syn
172.16.0.5,192.168.50.1,60701,21707,6,2018-12-01 13:30:30.775575,0,1,Syn
172.16.0.5,192.168.50.1,23044,23044,6,2018-12-01 13:30:30.775625,0,1,Syn
172.16.0.5,192.168.50.1,60702,32333,6,2018-12-01 13:30:30.775676,0,1,Syn
172.16.0.5,192.168.50.1,60703,9815,6,2018-12-01 13:30:30.775726,0,1,Syn
172.16.0.5,192.168.50.1,60704,7246,6,2018-12-01 13:30:30.775775,0,1,Syn
172.16.0.5,192.168.50.1,35431,35431,6,2018-12-01 13:30:30.775777,0,1,Syn
172.16.0.5,192.168.50.1,60705,43694,6,2018-12-01 13:30:30.775841,0,1,Syn
172.16.0.5,192.168.50.1,39048,39048,6,2018-12-01 13:30:30.775844,0,1,Syn
172.16.0.5,192.168.50.1,62042,1626,6,2018-12-01 13:30:30.775889,0,1,Syn
172.16.0.5,192.168.50.1,60706,7001,6,2018-12-01 13:30:30.775951,0,1,Syn
172.16.0.5,192.168.50.1,60707,55149,6,2018-12-01 13:30:30.775953,0,1,Syn
172.16.0.5,192.168.50.1,38602,38602,6,2018-12-01 13:30:30.776002,0,1,Syn
172.16.0.5,192.168.50.1,60708,5625,6,2018-12-01 13:30:30.776060,0,1,Syn
172.16.0.5,192.168.50.1,23208,23208,6,2018-12-01 13:30:30.776062,0,1,Syn
172.16.0.5,192.168.50.1,65260,65260,6,2018-12-01 13:30:30.776690,0,1,Syn
172.16.0.5,192.168.50.1,60709,16581,6,2018-12-01 13:30:30.776692,0,1,Syn
172.16.0.5,192.168.50.1,60710,55092,6,2018-12-01 13:30:30.776873,0,1,Syn
172.16.0.5,192.168.50.1,60711,28993,6,2018-12-01 13:30:30.776874,0,1,Syn
172.16.0.5,192.168.50.1,60712,45391,6,2018-12-01 13:30:30.776923,0,1,Syn
172.16.0.5,192.168.50.1,7061,7061,6,2018-12-01 13:30:30.776974,0,1,Syn
172.16.0.5,192.168.50.1,60713,45391,6,2018-12-01 13:30:30.776976,0,1,Syn
172.16.0.5,192.168.50.1,33948,33948,6,2018-12-01 13:30:30.777466,0,1,Syn
172.16.0.5,192.168.50.1,60714,42688,6,2018-12-01 13:30:30.777677,0,1,Syn
172.16.0.5,192.168.50.1,60715,21712,6,2018-12-01 13:30:30.777679,0,1,Syn
172.16.0.5,192.168.50.1,60716,34569,6,2018-12-01 13:30:30.777729,0,1,Syn
172.16.0.5,192.168.50.1,60717,1628,6,2018-12-01 13:30:30.777847,0,1,Syn
172.16.0.5,192.168.50.1,39549,39549,6,2018-12-01 13:30:30.777979,0,1,Syn
172.16.0.5,192.168.50.1,60718,1322,6,2018-12-01 13:30:30.778277,0,1,Syn
172.16.0.5,192.168.50.1,60719,1322,6,2018-12-01 13:30:30.778279,0,1,Syn
172.16.0.5,192.168.50.1,60720,54261,6,2018-12-01 13:30:30.778721,0,1,Syn
172.16.0.5,192.168.50.1,60721,54261,6,2018-12-01 13:30:30.778722,0,1,Syn
172.16.0.5,192.168.50.1,60722,23553,6,2018-12-01 13:30:30.778773,0,1,Syn
172.16.0.5,192.168.50.1,60723,5044,6,2018-12-01 13:30:30.778825,0,1,Syn
172.16.0.5,192.168.50.1,24594,24594,6,2018-12-01 13:30:30.778827,0,1,Syn
172.16.0.5,192.168.50.1,60724,47829,6,2018-12-01 13:30:30.778970,0,1,Syn
172.16.0.5,192.168.50.1,16945,16945,6,2018-12-01 13:30:30.778971,0,1,Syn
172.16.0.5,192.168.50.1,41333,41333,6,2018-12-01 13:30:30.779040,0,1,Syn
172.16.0.5,192.168.50.1,977,977,6,2018-12-01 13:30:30.779184,0,1,Syn
172.16.0.5,192.168.50.1,51611,51611,6,2018-12-01 13:30:30.779649,0,1,Syn
172.16.0.5,192.168.50.1,44040,44040,6,2018-12-01 13:30:30.779650,0,1,Syn
172.16.0.5,192.168.50.1,60726,21948,6,2018-12-01 13:30:30.779699,0,1,Syn
172.16.0.5,192.168.50.1,60727,22244,6,2018-12-01 13:30:30.779759,0,1,Syn
172.16.0.5,192.168.50.1,60728,48594,6,2018-12-01 13:30:30.779823,0,1,Syn
172.16.0.5,192.168.50.1,60729,12175,6,2018-12-01 13:30:30.779825,0,1,Syn
172.16.0.5,192.168.50.1,60730,10209,6,2018-12-01 13:30:30.779874,0,1,Syn
172.16.0.5,192.168.50.1,60731,22574,6,2018-12-01 13:30:30.779939,0,1,Syn
172.16.0.5,192.168.50.1,60732,25768,6,2018-12-01 13:30:30.779941,0,1,Syn
172.16.0.5,192.168.50.1,32696,32696,6,2018-12-01 13:30:30.779991,0,1,Syn
172.16.0.5,192.168.50.1,12175,12175,6,2018-12-01 13:30:30.779992,0,1,Syn
172.16.0.5,192.168.50.1,43936,43936,6,2018-12-01 13:30:30.780042,0,1,Syn
172.16.0.5,192.168.50.1,60733,26616,6,2018-12-01 13:30:30.781479,0,1,Syn
172.16.0.5,192.168.50.1,60734,45528,6,2018-12-01 13:30:30.781480,0,1,Syn
172.16.0.5,192.168.50.1,60735,60734,6,2018-12-01 13:30:30.781529,0,1,Syn
172.16.0.5,192.168.50.1,5943,5943,6,2018-12-01 13:30:30.781588,0,1,Syn
172.16.0.5,192.168.50.1,47045,47045,6,2018-12-01 13:30:30.781590,0,1,Syn
172.16.0.5,192.168.50.1,775,811,6,2018-12-01 13:30:30.781639,0,1,Syn
172.16.0.5,192.168.50.1,21228,21228,6,2018-12-01 13:30:30.781695,0,1,Syn
172.16.0.5,192.168.50.1,60736,8094,6,2018-12-01 13:30:30.781696,0,1,Syn
172.16.0.5,192.168.50.1,60737,63541,6,2018-12-01 13:30:30.782048,0,1,Syn
172.16.0.5,192.168.50.1,60738,56784,6,2018-12-01 13:30:30.782050,0,1,Syn
172.16.0.5,192.168.50.1,60739,16354,6,2018-12-01 13:30:30.782099,0,1,Syn
172.16.0.5,192.168.50.1,60740,36478,6,2018-12-01 13:30:30.782148,0,1,Syn
172.16.0.5,192.168.50.1,60741,36478,6,2018-12-01 13:30:30.782206,0,1,Syn
172.16.0.5,192.168.50.1,60742,28940,6,2018-12-01 13:30:30.782208,0,1,Syn
172.16.0.5,192.168.50.1,56852,56852,6,2018-12-01 13:30:30.782307,0,1,Syn
172.16.0.5,192.168.50.1,14598,14598,6,2018-12-01 13:30:30.782638,0,1,Syn
172.16.0.5,192.168.50.1,60743,45486,6,2018-12-01 13:30:30.782824,0,1,Syn
172.16.0.5,192.168.50.1,62297,62297,6,2018-12-01 13:30:30.782826,0,1,Syn
172.16.0.5,192.168.50.1,60744,37666,6,2018-12-01 13:30:30.782874,0,1,Syn
172.16.0.5,192.168.50.1,60745,37666,6,2018-12-01 13:30:30.782933,0,1,Syn
172.16.0.5,192.168.50.1,60746,31728,6,2018-12-01 13:30:30.783058,0,1,Syn
172.16.0.5,192.168.50.1,60747,17990,6,2018-12-01 13:30:30.783433,0,1,Syn
172.16.0.5,192.168.50.1,14736,14736,6,2018-12-01 13:30:30.783435,0,1,Syn
172.16.0.5,192.168.50.1,60748,32131,6,2018-12-01 13:30:30.783486,0,1,Syn
172.16.0.5,192.168.50.1,60749,32131,6,2018-12-01 13:30:30.783536,0,1,Syn
172.16.0.5,192.168.50.1,59253,59253,6,2018-12-01 13:30:30.783537,0,1,Syn
172.16.0.5,192.168.50.1,60750,61371,6,2018-12-01 13:30:30.783681,0,1,Syn
172.16.0.5,192.168.50.1,60751,60153,6,2018-12-01 13:30:30.783732,0,1,Syn
172.16.0.5,192.168.50.1,60752,41199,6,2018-12-01 13:30:30.783734,0,1,Syn
172.16.0.5,192.168.50.1,60753,1558,6,2018-12-01 13:30:30.783794,0,1,Syn
172.16.0.5,192.168.50.1,60754,12770,6,2018-12-01 13:30:30.783795,0,1,Syn
172.16.0.5,192.168.50.1,60755,53058,6,2018-12-01 13:30:30.783848,0,1,Syn
172.16.0.5,192.168.50.1,60756,1748,6,2018-12-01 13:30:30.783900,0,1,Syn
172.16.0.5,192.168.50.1,60757,11313,6,2018-12-01 13:30:30.784040,0,1,Syn
172.16.0.5,192.168.50.1,35637,35637,6,2018-12-01 13:30:30.784166,0,1,Syn
172.16.0.5,192.168.50.1,18226,51277,6,2018-12-01 13:30:30.784167,0,1,Syn
172.16.0.5,192.168.50.1,51277,51277,6,2018-12-01 13:30:30.784217,0,1,Syn
172.16.0.5,192.168.50.1,60758,48013,6,2018-12-01 13:30:30.784274,0,1,Syn
172.16.0.5,192.168.50.1,60759,39056,6,2018-12-01 13:30:30.784276,0,1,Syn
172.16.0.5,192.168.50.1,49011,49011,6,2018-12-01 13:30:30.784459,0,1,Syn
172.16.0.5,192.168.50.1,60760,49011,6,2018-12-01 13:30:30.784461,0,1,Syn
172.16.0.5,192.168.50.1,60761,49011,6,2018-12-01 13:30:30.784510,0,1,Syn
172.16.0.5,192.168.50.1,60762,34916,6,2018-12-01 13:30:30.784792,0,1,Syn
172.16.0.5,192.168.50.1,60763,34916,6,2018-12-01 13:30:30.784793,0,1,Syn
172.16.0.5,192.168.50.1,60764,8351,6,2018-12-01 13:30:30.785021,0,1,Syn
172.16.0.5,192.168.50.1,60765,16079,6,2018-12-01 13:30:30.785023,0,1,Syn
172.16.0.5,192.168.50.1,55273,55273,6,2018-12-01 13:30:30.785069,0,1,Syn
172.16.0.5,192.168.50.1,60766,33346,6,2018-12-01 13:30:30.785133,0,1,Syn
172.16.0.5,192.168.50.1,60767,40320,6,2018-12-01 13:30:30.785135,0,1,Syn
172.16.0.5,192.168.50.1,60768,57258,6,2018-12-01 13:30:30.785183,0,1,Syn
172.16.0.5,192.168.50.1,22546,22546,6,2018-12-01 13:30:30.785244,0,1,Syn
172.16.0.5,192.168.50.1,60769,48010,6,2018-12-01 13:30:30.785563,0,1,Syn
172.16.0.5,192.168.50.1,776,915,6,2018-12-01 13:30:30.785565,0,1,Syn
172.16.0.5,192.168.50.1,63633,3217,6,2018-12-01 13:30:30.785614,0,1,Syn
172.16.0.5,192.168.50.1,20680,20680,6,2018-12-01 13:30:30.785860,0,1,Syn
172.16.0.5,192.168.50.1,60770,4229,6,2018-12-01 13:30:30.785862,0,1,Syn
172.16.0.5,192.168.50.1,60771,62381,6,2018-12-01 13:30:30.785908,0,1,Syn
172.16.0.5,192.168.50.1,23388,23388,6,2018-12-01 13:30:30.785968,0,1,Syn
172.16.0.5,192.168.50.1,60772,65230,6,2018-12-01 13:30:30.785970,0,1,Syn
172.16.0.5,192.168.50.1,60773,62381,6,2018-12-01 13:30:30.786016,0,1,Syn
172.16.0.5,192.168.50.1,65380,4964,6,2018-12-01 13:30:30.786075,0,1,Syn
172.16.0.5,192.168.50.1,60774,49365,6,2018-12-01 13:30:30.786077,0,1,Syn
172.16.0.5,192.168.50.1,63690,63690,6,2018-12-01 13:30:30.786424,0,1,Syn
172.16.0.5,192.168.50.1,60775,37122,6,2018-12-01 13:30:30.786426,0,1,Syn
172.16.0.5,192.168.50.1,8345,8345,6,2018-12-01 13:30:30.786474,0,1,Syn
172.16.0.5,192.168.50.1,60776,7992,6,2018-12-01 13:30:30.786529,0,1,Syn
172.16.0.5,192.168.50.1,60777,56682,6,2018-12-01 13:30:30.786862,0,1,Syn
172.16.0.5,192.168.50.1,60778,13248,6,2018-12-01 13:30:30.786864,0,1,Syn
172.16.0.5,192.168.50.1,38447,38447,6,2018-12-01 13:30:30.786911,0,1,Syn
172.16.0.5,192.168.50.1,60779,59946,6,2018-12-01 13:30:30.787205,0,1,Syn
172.16.0.5,192.168.50.1,65384,65384,6,2018-12-01 13:30:30.787206,0,1,Syn
172.16.0.5,192.168.50.1,13078,13078,6,2018-12-01 13:30:30.787255,0,1,Syn
172.16.0.5,192.168.50.1,60780,13078,6,2018-12-01 13:30:30.787314,0,1,Syn
172.16.0.5,192.168.50.1,19926,19926,6,2018-12-01 13:30:30.787315,0,1,Syn
172.16.0.5,192.168.50.1,60781,13078,6,2018-12-01 13:30:30.787364,0,1,Syn
172.16.0.5,192.168.50.1,43150,43150,6,2018-12-01 13:30:30.787591,0,1,Syn
172.16.0.5,192.168.50.1,64022,3606,6,2018-12-01 13:30:30.787921,0,1,Syn
172.16.0.5,192.168.50.1,46874,46874,6,2018-12-01 13:30:30.788110,0,1,Syn
172.16.0.5,192.168.50.1,60782,25287,6,2018-12-01 13:30:30.788191,0,1,Syn
172.16.0.5,192.168.50.1,60783,64665,6,2018-12-01 13:30:30.788192,0,1,Syn
172.16.0.5,192.168.50.1,52783,52783,6,2018-12-01 13:30:30.788242,0,1,Syn
172.16.0.5,192.168.50.1,60784,16736,6,2018-12-01 13:30:30.788509,0,1,Syn
172.16.0.5,192.168.50.1,39856,39856,6,2018-12-01 13:30:30.788586,0,1,Syn
172.16.0.5,192.168.50.1,61161,61161,6,2018-12-01 13:30:30.789054,0,1,Syn
172.16.0.5,192.168.50.1,53976,53976,6,2018-12-01 13:30:30.789310,0,1,Syn
172.16.0.5,192.168.50.1,60785,53976,6,2018-12-01 13:30:30.789312,0,1,Syn
172.16.0.5,192.168.50.1,60786,6451,6,2018-12-01 13:30:30.789382,0,1,Syn
172.16.0.5,192.168.50.1,60787,6451,6,2018-12-01 13:30:30.789383,0,1,Syn
172.16.0.5,192.168.50.1,49348,49348,6,2018-12-01 13:30:30.789432,0,1,Syn
172.16.0.5,192.168.50.1,60788,61952,6,2018-12-01 13:30:30.789554,0,1,Syn
172.16.0.5,192.168.50.1,45449,45449,6,2018-12-01 13:30:30.789555,0,1,Syn
172.16.0.5,192.168.50.1,49839,49839,6,2018-12-01 13:30:30.789607,0,1,Syn
172.16.0.5,192.168.50.1,60789,25354,6,2018-12-01 13:30:30.789661,0,1,Syn
172.16.0.5,192.168.50.1,7913,7913,6,2018-12-01 13:30:30.789663,0,1,Syn
172.16.0.5,192.168.50.1,60790,57684,6,2018-12-01 13:30:30.789714,0,1,Syn
172.16.0.5,192.168.50.1,60791,26886,6,2018-12-01 13:30:30.789773,0,1,Syn
172.16.0.5,192.168.50.1,60792,14179,6,2018-12-01 13:30:30.789887,0,1,Syn
172.16.0.5,192.168.50.1,60793,22084,6,2018-12-01 13:30:30.789937,0,1,Syn
172.16.0.5,192.168.50.1,60794,49349,6,2018-12-01 13:30:30.790223,0,1,Syn
172.16.0.5,192.168.50.1,27519,27519,6,2018-12-01 13:30:30.790225,0,1,Syn
172.16.0.5,192.168.50.1,60795,45703,6,2018-12-01 13:30:30.790347,0,1,Syn
172.16.0.5,192.168.50.1,48090,48090,6,2018-12-01 13:30:30.790407,0,1,Syn
172.16.0.5,192.168.50.1,60796,47697,6,2018-12-01 13:30:30.790410,0,1,Syn
172.16.0.5,192.168.50.1,14645,14645,6,2018-12-01 13:30:30.790456,0,1,Syn
172.16.0.5,192.168.50.1,60797,29172,6,2018-12-01 13:30:30.790522,0,1,Syn
172.16.0.5,192.168.50.1,60798,8901,6,2018-12-01 13:30:30.790872,0,1,Syn
172.16.0.5,192.168.50.1,60799,52717,6,2018-12-01 13:30:30.790874,0,1,Syn
172.16.0.5,192.168.50.1,60800,52717,6,2018-12-01 13:30:30.790924,0,1,Syn
172.16.0.5,192.168.50.1,16602,16602,6,2018-12-01 13:30:30.790986,0,1,Syn
172.16.0.5,192.168.50.1,50578,50578,6,2018-12-01 13:30:30.790988,0,1,Syn
172.16.0.5,192.168.50.1,60801,49197,6,2018-12-01 13:30:30.791034,0,1,Syn
172.16.0.5,192.168.50.1,60802,20475,6,2018-12-01 13:30:30.791096,0,1,Syn
172.16.0.5,192.168.50.1,60803,50578,6,2018-12-01 13:30:30.791098,0,1,Syn
172.16.0.5,192.168.50.1,60804,49197,6,2018-12-01 13:30:30.791148,0,1,Syn
172.16.0.5,192.168.50.1,5471,5471,6,2018-12-01 13:30:30.791516,0,1,Syn
172.16.0.5,192.168.50.1,60805,5471,6,2018-12-01 13:30:30.791518,0,1,Syn
172.16.0.5,192.168.50.1,60806,46896,6,2018-12-01 13:30:30.791566,0,1,Syn
172.16.0.5,192.168.50.1,60807,33285,6,2018-12-01 13:30:30.791624,0,1,Syn
172.16.0.5,192.168.50.1,60808,29193,6,2018-12-01 13:30:30.791687,0,1,Syn
172.16.0.5,192.168.50.1,60809,36428,6,2018-12-01 13:30:30.792387,0,1,Syn
172.16.0.5,192.168.50.1,59097,59097,6,2018-12-01 13:30:30.792389,0,1,Syn
172.16.0.5,192.168.50.1,60810,36428,6,2018-12-01 13:30:30.792438,0,1,Syn
172.16.0.5,192.168.50.1,24320,24320,6,2018-12-01 13:30:30.792829,0,1,Syn
172.16.0.5,192.168.50.1,23450,23450,6,2018-12-01 13:30:30.792951,0,1,Syn
172.16.0.5,192.168.50.1,8471,8471,6,2018-12-01 13:30:30.792953,0,1,Syn
172.16.0.5,192.168.50.1,60811,24899,6,2018-12-01 13:30:30.793369,0,1,Syn
172.16.0.5,192.168.50.1,24286,24286,6,2018-12-01 13:30:30.793515,0,1,Syn
172.16.0.5,192.168.50.1,60812,41609,6,2018-12-01 13:30:30.793710,0,1,Syn
172.16.0.5,192.168.50.1,15207,15207,6,2018-12-01 13:30:30.793711,0,1,Syn
172.16.0.5,192.168.50.1,60813,15207,6,2018-12-01 13:30:30.793759,0,1,Syn
172.16.0.5,192.168.50.1,60814,35305,6,2018-12-01 13:30:30.793819,0,1,Syn
172.16.0.5,192.168.50.1,60815,16812,6,2018-12-01 13:30:30.793821,0,1,Syn
172.16.0.5,192.168.50.1,7409,7409,6,2018-12-01 13:30:30.793867,0,1,Syn
172.16.0.5,192.168.50.1,60816,64874,6,2018-12-01 13:30:30.793926,0,1,Syn
172.16.0.5,192.168.50.1,42240,42240,6,2018-12-01 13:30:30.793928,0,1,Syn
172.16.0.5,192.168.50.1,38131,38131,6,2018-12-01 13:30:30.794206,0,1,Syn
172.16.0.5,192.168.50.1,60817,33218,6,2018-12-01 13:30:30.794497,0,1,Syn
172.16.0.5,192.168.50.1,64128,3712,6,2018-12-01 13:30:30.794707,0,1,Syn
172.16.0.5,192.168.50.1,60558,60558,6,2018-12-01 13:30:30.794708,0,1,Syn
172.16.0.5,192.168.50.1,60818,2623,6,2018-12-01 13:30:30.794757,0,1,Syn
172.16.0.5,192.168.50.1,60819,64407,6,2018-12-01 13:30:30.794819,0,1,Syn
172.16.0.5,192.168.50.1,60820,15591,6,2018-12-01 13:30:30.794880,0,1,Syn
172.16.0.5,192.168.50.1,60821,20076,6,2018-12-01 13:30:30.795013,0,1,Syn
172.16.0.5,192.168.50.1,777,863,6,2018-12-01 13:30:30.795205,0,1,Syn
172.16.0.5,192.168.50.1,60822,16374,6,2018-12-01 13:30:30.795206,0,1,Syn
172.16.0.5,192.168.50.1,12423,12423,6,2018-12-01 13:30:30.795255,0,1,Syn
172.16.0.5,192.168.50.1,25158,25158,6,2018-12-01 13:30:30.795311,0,1,Syn
172.16.0.5,192.168.50.1,18102,18102,6,2018-12-01 13:30:30.795313,0,1,Syn
172.16.0.5,192.168.50.1,42533,42533,6,2018-12-01 13:30:30.795365,0,1,Syn
172.16.0.5,192.168.50.1,60823,23127,6,2018-12-01 13:30:30.795420,0,1,Syn
172.16.0.5,192.168.50.1,47321,47321,6,2018-12-01 13:30:30.795421,0,1,Syn
172.16.0.5,192.168.50.1,22225,22225,6,2018-12-01 13:30:30.795470,0,1,Syn
172.16.0.5,192.168.50.1,60824,30717,6,2018-12-01 13:30:30.795533,0,1,Syn
172.16.0.5,192.168.50.1,60825,26729,6,2018-12-01 13:30:30.795714,0,1,Syn
172.16.0.5,192.168.50.1,51699,51699,6,2018-12-01 13:30:30.795764,0,1,Syn
172.16.0.5,192.168.50.1,60826,16736,6,2018-12-01 13:30:30.795766,0,1,Syn
172.16.0.5,192.168.50.1,60827,42246,6,2018-12-01 13:30:30.795828,0,1,Syn
172.16.0.5,192.168.50.1,60828,54592,6,2018-12-01 13:30:30.795928,0,1,Syn
172.16.0.5,192.168.50.1,60829,52507,6,2018-12-01 13:30:30.795930,0,1,Syn
172.16.0.5,192.168.50.1,60830,42172,6,2018-12-01 13:30:30.795981,0,1,Syn
172.16.0.5,192.168.50.1,50702,50702,6,2018-12-01 13:30:30.796039,0,1,Syn
172.16.0.5,192.168.50.1,60831,27546,6,2018-12-01 13:30:30.796438,0,1,Syn
172.16.0.5,192.168.50.1,21432,21432,6,2018-12-01 13:30:30.796737,0,1,Syn
172.16.0.5,192.168.50.1,41794,41794,6,2018-12-01 13:30:30.796738,0,1,Syn
172.16.0.5,192.168.50.1,47456,47456,6,2018-12-01 13:30:30.797265,0,1,Syn
172.16.0.5,192.168.50.1,60832,57873,6,2018-12-01 13:30:30.797266,0,1,Syn
172.16.0.5,192.168.50.1,36231,36231,6,2018-12-01 13:30:30.797330,0,1,Syn
172.16.0.5,192.168.50.1,60833,27225,6,2018-12-01 13:30:30.797332,0,1,Syn
172.16.0.5,192.168.50.1,60834,30305,6,2018-12-01 13:30:30.797580,0,1,Syn
172.16.0.5,192.168.50.1,60835,30305,6,2018-12-01 13:30:30.797582,0,1,Syn
172.16.0.5,192.168.50.1,64192,64192,6,2018-12-01 13:30:30.797632,0,1,Syn
172.16.0.5,192.168.50.1,62563,2147,6,2018-12-01 13:30:30.797788,0,1,Syn
172.16.0.5,192.168.50.1,27958,27958,6,2018-12-01 13:30:30.797790,0,1,Syn
172.16.0.5,192.168.50.1,6045,6045,6,2018-12-01 13:30:30.798097,0,1,Syn
172.16.0.5,192.168.50.1,60836,33444,6,2018-12-01 13:30:30.798099,0,1,Syn
172.16.0.5,192.168.50.1,60837,38897,6,2018-12-01 13:30:30.798149,0,1,Syn
172.16.0.5,192.168.50.1,42578,42578,6,2018-12-01 13:30:30.798204,0,1,Syn
172.16.0.5,192.168.50.1,60838,45153,6,2018-12-01 13:30:30.798206,0,1,Syn
172.16.0.5,192.168.50.1,50077,50077,6,2018-12-01 13:30:30.798329,0,1,Syn
172.16.0.5,192.168.50.1,60839,35557,6,2018-12-01 13:30:30.798692,0,1,Syn
172.16.0.5,192.168.50.1,60840,30000,6,2018-12-01 13:30:30.798989,0,1,Syn
172.16.0.5,192.168.50.1,60841,20206,6,2018-12-01 13:30:30.799151,0,1,Syn
172.16.0.5,192.168.50.1,60842,11714,6,2018-12-01 13:30:30.799152,0,1,Syn
172.16.0.5,192.168.50.1,27906,27906,6,2018-12-01 13:30:30.799202,0,1,Syn
172.16.0.5,192.168.50.1,60843,27906,6,2018-12-01 13:30:30.799253,0,1,Syn
172.16.0.5,192.168.50.1,60844,62501,6,2018-12-01 13:30:30.799303,0,1,Syn
172.16.0.5,192.168.50.1,60845,17806,6,2018-12-01 13:30:30.799391,0,1,Syn
172.16.0.5,192.168.50.1,60846,9389,6,2018-12-01 13:30:30.799393,0,1,Syn
